COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
n1c(cc(C)nc1Nc(cc2)ccc2NC(CCc3ccccc3)=O)N4CCCC4,0,0,0,0,1,6,3,0,0,0,0,0,3,1,0,0,0,0,0,2,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,2,6,0,1,0,0,1,0,0,0.2424,0,0,2,0,4,1,0,5,2,0,2,0,0,401.5,0,0,2,0,0,0,0,2,0,0,1,18,0,14,5,0,5,2,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,20,318.4,10,2,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,6,4.163,0,16,7,1,0,4,1,0,0,0,0,0,0,0,7,12,16,20,19,13,8,4,1,17,6,1,9,9,15,24,21,18,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.856,1,0,1,0,0,0,0.1659,70.15,70.15,0.2424,6,6,1,2,1,2,1,1,0,1,3,1,0,0,0,0,0,0,8,0,70.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.949,1,0,0,0,2.853,0.9822,0.8925,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.97061622231479,
n1c(N)c2c(cccc2)nc1Nc3cccc(F)c3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524,0,0,1,0,3,0,0,3,2,0,2,0,0,254.3,0,0,2,0,0,0,0,1,0,0,0,16,0,4,4,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,16,182.8,8,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.477,0,14,0,0,0,3,1,1,0,0,0,0,0,0,1,4,4,5,18,12,2,0,0,14,4,0,4,7,12,7,5,4,0,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.082,1,0,0,0,0,1,0.02605,63.83,63.83,0.09524,4,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,63.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3870000000000005,1,0,0,0,2.18,1.548,1.16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,6.0,
NC(=O)c1ccc(cc1)c2nc(cnc2N)c3ccc(cc3)C#N,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1538,0,0,0,0,5,1,0,6,2,0,2,0,0,315.3,1,0,2,0,0,0,0,0,0,0,0,18,0,6,5,0,5,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,22,236.1,9,2,0,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.207,0,16,0,1,0,5,0,0,0,0,0,0,0,0,4,2,2,2,17,11,3,2,1,17,4,1,5,5,16,4,2,2,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,5.565,1,0,1,0,0,0,0.4589,118.7,118.7,0.1538,6,6,2,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,4,0,118.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.211,0,0,0,0,1.743,0.8540000000000001,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,7.0,
Nc1ccc(cc1)C(=O)Nc2ccc(cc2)c3oc4ccccc4n3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1429,0,0,1,0,3,2,0,5,2,0,2,0,0,329.4,0,0,1,0,0,0,0,1,0,0,0,21,0,5,3,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,23,243.6,12,1,0,0,4,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.667,0,19,0,1,0,3,0,0,0,0,0,0,0,0,4,4,4,4,20,13,4,4,1,20,5,2,5,5,17,6,4,4,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5.931,1,0,1,0,0,0,0.1512,81.15,81.15,0.1429,5,5,3,2,1,2,1,1,0,0,3,1,0,0,0,0,0,0,4,0,81.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.244,0,0,0,0,2.603,1.035,3.075,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,5.823908740944319,
Nc1ncc(Br)cc1c2nc3cc(Cl)cnc3[nH]2,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,4,0,0,4,2,0,2,0,0,324.6,0,0,4,0,0,0,0,0,0,0,0,15,0,4,5,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,15,182.8,4,3,1,0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2.289,0,11,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,24,17,1,0,0,11,4,0,18,7,15,0,0,0,0,1,0,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.938,1,0,0,0,0,0,0.7472,80.48,80.48,0.05,5,5,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,80.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1080000000000005,0,0,0,0,2.199,1.7180000000000002,1.995,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,5.823908740944319,
Nc1ncc(cc1c2nc3cc(Cl)cnc3[nH]2)c4cn[nH]c4,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,5,0,0,5,3,0,3,0,0,311.7,0,0,6,0,0,0,0,0,0,0,0,20,0,4,7,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,20,208.1,6,4,2,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.547,0,14,0,0,0,7,0,1,0,0,0,0,2,0,0,0,0,0,29,19,2,0,0,14,4,0,17,7,18,0,0,0,0,2,0,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.447,0,0,0,0,0,0,0.9158,109.2,109.2,0.08,7,7,2,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,2,0,109.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563,0,0,0,0,2.313,1.754,2.231,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,6.3979400086720375,
Nc1nccc2ccc(cc12)c3ccc4nccn4c3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04348,0,0,0,0,4,0,0,4,1,0,1,0,0,260.3,0,0,3,0,0,0,0,0,0,0,0,19,0,2,4,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,19,194.1,10,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.779,0,16,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,14,10,1,0,0,16,2,0,7,4,16,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.388,1,0,0,0,0,1,0.3377,56.21,56.21,0.04348,4,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,56.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.027,0,0,0,0,2.037,1.518,1.7619999999999998,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,6.698970004336019,
Nc1nccc2ccc(Oc3ccncc3)cc12,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,3,1,0,4,1,0,1,0,0,237.3,0,0,2,0,0,0,0,0,0,0,0,16,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,16,176.9,9,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.938,0,14,0,0,0,3,0,0,0,0,0,0,2,0,1,4,4,5,12,10,2,0,2,14,1,1,6,2,10,7,5,4,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4.4860000000000015,1,0,0,0,0,1,0.7785,61.03,61.03,0.1,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,61.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,1.521,2.0780000000000003,1.911,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,6.698970004336019,
NS(=O)(=O)c1cccc(c1)c2ccc3ncc(nc3c2)N4CCOCC4,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0.1034,0,0,0,0,4,3,0,7,1,0,1,0,0,370.4,1,0,2,0,0,0,0,0,0,0,1,16,0,10,4,0,4,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,19,260.5,8,2,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.342,0,14,4,0,0,4,0,0,0,0,0,0,0,0,5,6,10,16,20,17,3,6,0,14,6,4,14,4,17,29,19,12,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5.581,1,0,0,0,1,0,1.0,106.8,98.41,0.1034,7,7,3,1,1,1,1,1,0,1,3,2,0,0,0,0,0,0,3,1,98.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,5.6179999999999986,0,0,0,0,2.094,1.883,1.5590000000000002,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,5.823908740944319,
NS(=O)(=O)c1cncc(c1)c2ccc3nccc(c4cn[nH]c4)c3n2,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071,0,0,0,0,5,2,0,7,2,0,2,0,0,352.4,1,0,5,0,0,0,0,0,0,0,0,21,0,4,6,0,5,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,24,237.8,9,4,1,0,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5172,0,16,0,0,0,6,0,0,0,0,0,0,3,0,5,2,2,2,27,18,3,6,0,16,6,3,17,3,16,4,3,2,0,1,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5.519,0,0,0,0,1,0,1.225,135.9,127.5,0.1071,8,8,3,2,2,2,2,1,0,1,0,2,0,0,0,0,0,0,3,1,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4.0760000000000005,0,0,0,0,0.5172,1.7380000000000002,1.7380000000000002,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,6.221848749616356,
O=C(/C(S/1)=C/C2=C(C)N(C3=CC=C(OC)C=C3)C(C)=C2)NC1=N\C4=CC=CC=C4,0,0,0,0,3,7,3,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.125,1,0,1,0,3,2,1,6,1,0,1,0,0,403.5,0,0,1,0,0,0,1,0,1,0,0,17,0,12,3,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,23,302.2,10,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5,5,3,1,1,2,1,1,0,0,0,2,1,8,8,5,5,0,0,0,0,0,0,0,0,3,3.926,0,19,3,1,0,3,0,0,0,0,0,0,0,0,3,2,2,10,18,15,4,13,3,20,6,3,13,7,17,22,14,6,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,5.772,1,0,0,0,0,0,0.1497,80.92,55.62,0.125,5,5,4,1,1,1,1,1,1,0,3,1,0,0,0,1,0,0,4,0,55.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.892,0,0,0,0,2.006,0.02809,2.739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.780677491580661,
O=C(NC1=CC=C(F)C=C1F)NC2=C(C3=CC=C(Br)C=C3)C(C(F)(F)F)=NN2C,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1935,0,0,2,0,4,1,0,5,2,0,2,1,0,475.2,0,0,2,0,0,0,0,2,0,0,0,17,0,13,4,0,4,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,265.3,7,2,0,0,2,8,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,1,0,0,0,0,7,7,4,0,1,0,0,0,6,3,7,0,0,2,2,2,2,3,0,0,0,0,0,0,0,6,4.916,0,15,2,1,0,4,0,6,0,0,0,0,0,0,11,10,10,18,27,17,6,5,1,16,5,1,27,7,15,14,18,14,0,0,0,17,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,6.082999999999998,3,0,0,0,0,0,0.007656,58.95,58.95,0.1935,5,5,3,2,2,2,2,1,0,0,3,2,1,0,0,0,0,0,6,0,58.95,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6.073,0,0,0,0,4.916,0.3958,0.3958,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,,1.0,6.735182176990462,
O=C(NC1=CC=NC(C(F)(F)F)=C1)C2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2,1,0,1,0,6,2,0,8,1,0,1,1,0,450.3,0,0,5,0,0,0,0,1,0,0,0,21,0,12,6,0,6,1,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,23,268.3,9,5,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,10,0,0,5,2,1,0,0,0,0,2,0,0,0,0,0,0,0,2,3.218,0,16,2,1,0,6,0,5,0,0,0,0,1,0,14,12,13,14,34,22,7,7,3,17,6,2,20,8,17,18,15,13,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,6.025,1,0,1,0,0,0,0.3002,94.3,94.3,0.2,8,8,5,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,7,0,94.3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.255,0,0,0,0,3.218,0.8220000000000001,0.8220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,6.459045191073868,
O=C(NC1CC1)c2ccc(nc2)N3CCC(Cc4ccccc4)CC3,0,0,0,0,3,3,2,0,0,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,5,2,6,0,0,0,0,1,0,0,0.2143,2,0,1,0,3,1,0,4,1,0,1,0,0,335.4,0,0,1,0,0,0,1,0,0,0,1,12,0,15,3,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,14,269.0,8,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.108,0,11,9,1,0,3,0,0,0,0,0,0,1,0,5,8,12,20,14,10,6,3,1,12,3,1,3,4,14,39,27,16,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4.827,3,0,1,0,0,1,0.1995,45.23,45.23,0.2143,4,4,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,45.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.3420000000000005,0,0,0,0,2.126,1.528,0.3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.886056647693162,
O=C(Nc1cccc(c1)c2ccc(NCCCN3CCCC3)nc2)c4ccccc4,0,0,1,0,1,5,3,1,3,3,0,0,3,0,0,0,0,0,2,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,4,7,0,0,0,0,1,0,0,0.2727,0,0,2,0,4,1,0,5,2,0,2,0,0,400.5,0,0,1,0,0,0,0,2,0,1,0,18,0,14,4,0,4,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,20,322.5,12,1,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0660000000000003,0,17,7,1,0,3,1,0,0,0,0,0,1,0,8,6,6,6,14,10,9,4,1,18,3,1,5,4,14,10,7,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5.1080000000000005,1,0,1,0,0,0,0.04879,57.26,57.26,0.2727,5,5,1,2,1,2,1,1,0,1,3,1,0,0,0,0,0,0,9,0,57.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.142,0,0,0,0,2.9160000000000004,2.136,1.3119999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,6.045757490560675,
