COMPOUNDCODE,Potency vs Parasite (uMol),Ion Regulation Activity,SSI%,EC50Chembl(uM),q137,q481,q458,frg-54,q300,q457,q155,q192,frg-26,q139,q277,q485,q453,frg-8,Nn,q358,q483,q257,H1a,ed80,C21,ed70,f407,S3,C24,HydrophobicGroup,ed20,ew80,ew30,C20,ew90,ew40,ew20,f004,C5,ew100,C22,ed60,ed50,ew50,f007,ed40,f015,C23,ew75,f147,f245,f301,f005,ew60,f390,f244,f392,ew10,f393,ew70,f456,f443,f441,f444,q017,q039,q040,q041,f413,f440,O10,C9,N1,HDT,S2,C8,C27,AliRingAttachment,C26,N13,C6,BasicGroup,HDO,H2,O6,N14,C10,N8,C25,C13,N11,C3,N12,HAN,C2,O3,O9,AroRingAttachment,HDN,HAT,C1,N7,N10,O7,HAS,N6,C4,H4,O11,C11,N2,AcidGroup,O5,PRX-time2,C12,H3,HAO,xccn-t12,nOS,nCOOH,sNH3+,dCH2,sNH2,ssNH2+,nX,zw3,t-16-1,nC(sp2),sulphonamide-t5,thio-acid,t-16-2,nOH,tert-amine-t11,dsCH,aaCH,sssCH,ddC,thio-keto,tsC,dssC,urea-thio,zw1,nC(sp3),nCO,urea,ssCH2,tCH,aasC,aaaC,t-16-3,nNprot,zw2,ssssC,sBr,dNH,aaN,sssSiH,tN,ddsN,ssssSi,sssN,sOH,ssNH,aasN,dsssP,sSH,ssS,sssssP,sCl,nNneutral,NnH,N4,sssP,NbN,dssS,dsN,ssSiH2,fg5,ssO,CamideNH,aaS,aaNH,ssssN+,sF,sSiH3,sPH2,sssNH+,ssPH,sI,dS,BasicNH0R2AroRings,ddssS,PRX-time1,BasicNH02AroRings,PRX-time-1,NonOrganicAtom,UB,BasicNH1R2AroRings,BasicNH12AroRings,macrocyclic,OverallCharge,HBA-prof,ACamideO-nh0,Aamidine,AbasicNH1,HBD-lip,AbasicNH0,CH0Aa,CH2Aa,CH2link,ERTLNotPSA,CSSC,Ester,HBD-prof,Michael-accept,NBA,NH1and2CdO,ASamideO-nh-nh2,NO,quatN,logP,CH3Aa,NRB,OHCHCdO,Ocarbamate,HaloC,Pamide,ACamideO-nh-nh2,HBA-lip,CH1Aa,CH2hetero,CH2long,ERTLNoSPtPSA,HBD-cam,ASamideO-nh0,Vx,PositiveCharge,AromaticRings,CBr,CH3hetero,CF3,CamideNH0,MW,NegativeCharge,Flex,basic-NH2,benzylicOH,benzdiazepine-ring,RbasicNH1,anycarbonyl,aromI,arylNHCO,RCamideO-nh-nh2,ch2-lipo-t9,dNO,activatedCH,aromCl,RSamideO-nh0,diazo-aryl,diazo,dione-1-4,aliphOH-t6,easy-oxy-t13,ertl-33,amide-dicarbonyl,di-widhraw-cx4,aminoethanol0,Pester,ertl-35,ertl-37,benzdiaz-t18,RSR,Samide-NH,aldehydes,aromO,carbamate-and-thio,SamideNH0,carbonate-carbamate,RCamideO-nh0,Ramidine,aromF,aromBr,branchedCnotRing,aminoethanol1,RSamideO-nh-nh2,RbasicNH0,allylic-oxyd-t10,phenolic-tautomer,poly-sugars,polyOH,ertl-41,ertl-39,hydroxyA,nH0indole-like,ketone-t14,hetero-halo-di-n-arom,ohccn-t17,phenol,halosp3sp3halo,nitro-no-ortho-t15,nc(do)n,nonring-at,pyridine,quinone-type,ring5-nH0,p-hetero-or-halo,nHindole-like,nitro-O,phenol-pyr2r,pyridones,ring5nH,ringOdouble,ringat,ringdiol,ring-join,hindred-phenol,intraHbond6,ether,est-lact-latm-carbm-t7,lipovolume,hydroxylation-t8,ertl-43,ketones,nitro,not-ring-diol,intraHbond5,p-withdraw-phenol,ketal,perfluoro,sp-carbons,spiroC,sulfonicacid,sulphates,sp2-carbons,logS,logS @ pH7.4,logP<1>,logD,2C9 pKi,hERG pIC50,BBB log([brain]:[blood]),BBB category,HIA category,P-gp category,2D6 affinity category,PPB90 category,MW<1>,HBD,HBA,TPSA,Flexibility,Rotatable Bonds
OC1CCCCC1C2(CCCCC2)NC(=S)Nc3ccccc3,,0,,0.2108,13,6,6,0,5,3,5,6,0,7,7,2,2,0,2,2,2,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,4,9,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,5,2,0,1,0,1,2,0,12,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,2,0,0,0,3,0,0,9,9,44.29,0,0,3,0,6,0,0,0,0,3.756,0,18,0,0,0,0,0,3,1,0,2,76.38,3,0,271,0,1,0,0,0,0,332.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.303,1.303,3.756,3.756,4.473,5.443,-0.2115,-,+,no,very high,low,332.5,3,3,44.29,0.2,5
Oc1ccccc1NC(=O)c2ccc(Oc3cccc(c3)C(=O)Nc4ccccc4O)cc2,,0,,0.7985,22,13,16,0,4,4,8,8,0,16,26,12,9,1,2,5,12,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,1,1,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,9,12,12,12,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,5,0,0,0,4,0,0,0,0,107.9,0,0,4,0,24,0,0,0,0,3.461,0,10,0,0,0,0,2,7,0,0,0,107.9,4,0,322.9,0,4,0,0,0,0,440.4,0,0.2222,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6267,0.6267,3.461,3.461,6.167,4.993,-0.6608,-,+,no,medium,high,440.4,4,7,107.9,0.2222,8
Oc1ccccc1NC(=O)c2oc(cc2)c3ccc(Cl)cc3Cl,,0,,2.459,18,6,14,0,2,2,4,5,0,13,17,4,8,0,1,3,5,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,4,1,2,2,2,0,2,0,0,0,4,4,4,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,0,0,16,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,3,0,0,0,2,0,0,0,0,62.47,0,0,2,0,17,0,0,0,0,4.595,0,7,0,0,0,0,1,4,0,0,0,62.47,2,0,231.2,0,3,0,0,0,0,348.2,0,0.16,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3501,0.3501,4.595,4.595,5.891,4.635,-0.3062,+,+,no,medium,high,348.2,2,4,62.47,0.16,4
OCc1ccc(cc1)c2cncc(Nc3cccc(Cl)c3)c2,0.03,0,,,11,10,13,0,2,2,4,0,0,9,17,6,4,1,2,1,7,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,1,1,1,0,1,0,0,0,2,6,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,0,0,0,2,0,0,0,0,45.15,0,0,1,0,18,0,0,0,0,3.3,0,6,0,0,0,0,0,3,0,1,0,45.15,1,0,231.3,2,3,0,0,0,0,310.8,0,0.1667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485,1.485,3.3,3.3,5.849,5.008,-0.1708,+,+,no,medium,high,310.8,2,3,45.15,0.1667,4
OCCc1ccc(Nc2nccc(n2)c3nnc4ccccn34)cc1,1.1,0,,,26,8,15,0,5,9,5,0,0,17,16,6,10,1,6,1,7,1,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,3,6,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5,1,0,5,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,10,0,0,0,0,0,0,0,2,0,0,2,0,5,3,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,4,0,0,0,2,0,0,1,2,88.23,0,0,1,0,21,0,0,0,0,2.114,0,6,0,0,0,0,0,7,0,1,0,88.23,1,0,243.8,5,4,0,0,0,0,332.4,0,0.1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,21,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847,1.847,2.114,2.114,5.49,5.662,-0.7216,-,+,yes,medium,low,332.4,2,7,88.23,0.1786,5
OCCNc1ccc(cc1)C(=O)C2C[C@H]2c3ccc(Cl)cc3,0.7,0,,,8,24,14,0,1,1,6,5,0,6,13,15,7,2,1,2,21,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,1,0,1,0,0,0,6,8,12,20,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,8,2,0,0,0,0,0,0,5,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,2,0,0,1,2,0,0,1,2,49.33,0,0,1,0,12,0,0,0,0,3.225,0,11,0,0,0,0,0,3,1,2,0,49.33,1,0,235.8,1,2,0,0,0,0,315.8,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.28,1.598,3.225,2.123,4.993,5.633,0.1944,+,+,no,high,high,315.8,2,3,49.33,0.25,6
O=[N](=O)C1=CC=C(C=C1)C=NNC2=NC3=C([NH]2)C=CC=C3,0.142,0,,0.4809,20,5,12,0,4,6,4,8,0,13,14,2,7,1,4,2,4,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,5,2,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,3,0,0,0,2,0,0,0,0,98.89,0,0,1,0,15,0,0,0,0,2.768,0,4,0,0,0,0,0,7,0,0,0,98.89,1,0,198.5,2,3,0,0,0,0,281.3,0,0.1739,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,1,0,0,0,1,0,15,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.608,1.608,2.768,2.768,4.744,4.921,-0.851,-,+,no,high,high,281.3,2,7,98.89,0.1739,4
Brc1ccc(cc1)c2cc3C(=O)c4ccccc4c3nn2,1.07,0,,2.499,17,8,16,0,2,2,1,8,0,10,17,5,13,1,2,1,7,1,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,2,1,1,1,1,0,1,0,0,0,0,4,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,1,0,0,0,0,0,0,0,0,42.85,0,0,0,0,18,0,0,0,0,4.097,0,5,0,0,0,0,0,3,0,0,0,42.85,0,0,207.3,2,3,0,0,0,0,337.2,0,0.04167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1008,-0.1008,4.097,4.097,5.772,4.855,0.1402,+,+,no,medium,high,337.2,0,3,42.85,0.04167,1
Brc1ccc(cc1)c2oc(cc2)C(=O)Nc3ccc(CN4CCOCC4)cc3,1.36,0,,1.12,17,18,16,0,2,2,6,5,0,14,17,8,8,2,2,3,13,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,6,5,0,2,0,1,1,1,0,1,0,0,0,5,6,6,10,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,0,1,0,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,16,0,0,0,0,1,0,10,0,0,0,0,0,0,0,5,1,0,5,0,6,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,19,0,0,0,1,3,0,0,0,1,0,0,0,4,54.71,0,0,1,0,17,0,0,0,0,3.77,0,13,0,0,0,0,1,5,0,5,0,54.71,1,0,293.8,1,3,0,0,0,0,441.3,0,0.1935,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.771,2.391,3.77,3.585,5.431,5.855,0.3106,-,+,yes,medium,high,441.3,1,5,54.71,0.1935,6
Brc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3occc3,0.939,0,,0.362,26,17,11,0,4,1,6,12,0,18,11,6,11,1,2,5,10,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,1,1,1,0,1,0,0,0,10,4,4,8,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,0,1,3,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,7,1,0,0,0,1,0,0,6,1,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,16,0,0,0,0,4,0,0,0,1,0,0,2,4,79.62,0,0,1,0,11,0,0,0,0,2.558,0,13,0,0,0,0,1,6,0,3,0,88,1,1,269.3,0,2,0,0,0,0,427.3,0,0.2222,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.741,1.741,2.558,2.558,5.119,5.018,-0.7756,-,+,yes,high,low,427.3,1,6,79.62,0.2222,6
Brc1ccc(Nc2nc3ccccc3nc2Nc4ccc(Br)cc4)cc1,1.061,0,,0.7957,20,18,16,0,6,8,4,0,0,18,20,8,20,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,2,2,2,0,2,0,0,0,2,8,8,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,0,0,2,0,0,0,0,49.84,0,0,0,0,22,0,0,0,0,5.982,0,6,0,0,0,0,0,4,0,0,0,49.84,0,0,276.8,4,4,0,0,0,0,470.2,0,0.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,22,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365,-0.365,5.982,5.982,6.369,6.802,0.4522,+,+,yes,high,high,470.2,2,4,49.84,0.1379,4
Brc1ccc2OCC(=Cc2c1)C(=O)NCCCN3CCC(CC3)N4CCCCC4,0.563,0,,0.8532,16,13,17,0,2,2,7,7,0,13,9,7,11,0,3,2,11,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,2,4,1,1,1,0,1,0,0,0,7,2,4,10,1,0,0,0,0,1,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1,3,1,5,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,2,1,3,1,0,0,0,2,0,0,14,1,0,13,0,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,10,0,0,0,2,2,0,0,0,1,0,0,6,12,44.81,0,0,1,1,6,0,0,0,0,3.619,0,24,0,0,0,0,1,5,0,7,2,44.81,1,0,329.2,2,1,0,0,0,0,462.4,0,0.2188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.423,2.967,3.619,2.135,4.423,6.501,0.0203,+,+,yes,high,high,462.4,1,5,44.81,0.2188,7
Brc1cccc(c1)C(=O)Nc2ccc(cc2)c3nc4cc5ccccc5cc4[nH]3,0.45,0,,0.3626,20,6,22,0,5,6,4,4,0,13,24,4,10,1,2,1,4,1,0,2,1,0,0,0,0,0,0,0,0,6,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,1,1,0,1,0,0,0,4,4,4,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,1,2,0,0,0,2,0,0,0,0,57.78,0,0,2,0,25,0,0,0,0,5.505,0,5,0,0,0,0,1,4,0,0,0,57.78,2,0,292.1,1,5,0,0,0,0,442.3,0,0.1212,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,1,0,25,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04399,0.04399,5.505,5.505,6.327,5.664,-0.09921,+,+,yes,high,high,442.3,2,4,57.78,0.1212,4
Brc1ccccc1C(=O)Nc2nc(cs2)c3ccccn3,1.36,0,,4.528,18,6,11,0,4,5,4,4,0,13,15,4,7,0,3,2,5,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,0,0,0,4,4,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,2,3,0,0,0,1,0,0,0,0,54.88,0,0,1,0,17,0,0,0,0,3.302,0,5,0,0,0,0,1,4,0,0,0,83.12,1,0,220.6,2,3,0,0,0,0,360.2,0,0.1739,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.464,1.464,3.302,3.302,5.441,4.694,-0.4343,+,+,no,medium,high,360.2,1,4,54.88,0.1739,4
c(c(ccn1)NCCN(CC)CC)(ccc(Cl)c2)c12,0.0581,0,,0.00716,9,4,8,0,2,2,6,0,0,7,9,3,4,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,8,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,4,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,3,0,0,0,1,1,1,0,0,2,28.16,0,0,0,0,10,0,0,0,0,3.68,2,9,0,0,0,0,0,3,0,4,0,28.16,0,0,221.2,3,2,0,0,0,0,277.8,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1.185,3.68,1.54,4.441,5.754,-0.109,+,+,no,medium,low,277.8,1,3,28.16,0.3,6
